codigo_region,ano_trimestre,mes_central,region,Occupied,Unoccupied,Inactive,Occupied_Male,Unoccupied_Male,Inactive_Male,Occupied_Female,Unoccupied_Female,Inactive_Female,Formal,Informal,Commerce,Manufacturing,Naturales_Resources,Services,Transport_Comunication,Large,Medium,Small,Occupied_Regular,Occupied_Irregular,Occupied_Absent,Occupied_Absent_Male,Occupied_Absent_Female,Labor_Force,WorkingAgePop,N,Participation_Rate,PC_Occupied,PC_Unoccupied,PC_Inactive,PC_Occupied_Male,PC_Unoccupied_Male,PC_Inactive_Male,PC_Occupied_Female,PC_Unoccupied_Female,PC_Inactive_Female,PC_Formal,PC_Informal,PC_Commerce,PC_Manufacturing,PC_Naturales_Resources,PC_Services,PC_Transport_Comunication,PC_Large,PC_Medium,PC_Small,PC_Occupied_Regular,PC_Occupied_Irregular,PC_Occupied_Absent,PC_Occupied_Absent_Male,PC_Occupied_Absent_Female,PC_Labor_Force,mes_cuarentena_max,diasEn_cuarentena_max,mes_cuarentena_mean,diasEn_cuarentena_mean,lockdown_per,lockdown_days_per,pop,PET,Personas_Urbanas,Viviendas_Urbanas,percent_urban_WA,IM,mov_reduc,ads_total_stock,ads_total_acumulada,sales_level,total_dependent_workers,total_trab_region,per_LPE_region
01,2019,10,1,166388.497516813,11650.3128355829,109119.189648035,99228.2962211419,7403.27723276534,37980.4265465158,67160.2012956707,4247.03560281757,71138.763101519,112062.800100944,54325.6974158688,46758.8666538616,28105.170463854,22254.1197506685,53531.3647298841,15738.9759185444,64923.9752821701,28432.8008049423,70642.6179080544,141792.559503379,11215.175747864,13380.7622655693,7317.67821971937,6063.08404584995,178038.810352395,287158.000000431,2408,0.620002961269156,1.01280547934627,0.810781579127541,1.12684515787889,1.02382434545816,0.767034690089041,1.17477614708484,0.996952551313109,0.900287439348654,1.10282253453513,1.04269298376623,0.956263999878246,0.956724985310603,1.29782336188876,1.08896483286412,0.914684332909021,1.06381799953833,1.01203254635702,1.33639680756058,0.950792711227634,0.967146466024377,1.46500845941086,1.33537914020306,1.22935092008798,1.49053472740079,0.996556587570807,,,,,,,330558,253355,302345,101414,0.954610083555685,,,,,,,,
01,2019,11,1,165500.330000757,12064.9457675978,110577.724232315,99440.6650383187,7403.86612374517,38251.4688385921,66059.6649624379,4661.07964385266,72326.2553937228,112887.369118954,52612.9608818029,48153.3110187494,29165.514499373,23348.2907773253,50598.5844658407,14234.6292394682,63889.5562130439,28843.0789237438,70631.8492996347,142487.525884349,11088.9488100806,11923.8553063269,6257.23798822745,5666.61731809942,177565.275768354,288143.000000669,2383,0.61624011608105,0.99853950634437,1.00262211060611,1.1203165758395,0.999414896736343,1.12026288568725,1.14934595488467,0.997224655111783,0.859288239412636,1.10554873502457,1.05925262723177,0.889187004521298,0.947531622205976,1.33569177211614,1.15734432494208,0.883222508556506,0.911044487349522,1.00419680678836,1.48149569226002,0.910933554430553,0.967792767701868,1.40396089696968,1.12333550848996,1.05375672241765,1.211680821074,0.998815852079885,,,,,,,330558,253355,302345,101414,0.954610083555685,,,,,,,,
01,2019,12,1,164285.790850971,14141.1935512613,110667.015597779,97082.1955708685,8359.29749834567,40125.5069307971,67203.5952801024,5781.89605291563,70541.5086669822,115955.971882196,48329.818968775,50475.3742218272,26312.2022395486,21108.6609421373,53093.1495344366,12841.81282464,66849.1340593888,25755.5838953554,67312.3682334513,144028.277048286,10188.6910073883,10068.822795297,4394.33139843987,5674.49139685714,178426.984402232,289094.000000012,2326,0.6171936615849,0.997269949144621,1.04174148187506,1.11630492675471,1.01637979454845,1.05669139050772,1.10121325846695,0.970899205405031,1.02086024768762,1.1250754042459,1.12682671085649,0.781648328294711,1.05453595636718,1.18401525271167,1.01273441410615,0.90059358337426,0.864715045150792,1.07348398361553,1.34235531981239,0.85905252365538,1.02497545965929,0.87608215347813,0.79994234797939,0.73801655432799,0.855533867950182,1.00065552280717,,,,,,,330558,253355,302345,101414,0.954610083555685,,,,,,,,
01,2020,1,1,171555.788722924,14252.6368101164,104272.574466971,102604.518284456,7926.57730057071,35514.9044149856,68951.2704384686,6326.05950954571,68757.6700519857,119647.464123782,51908.3245991419,55871.0411729124,26018.2734365926,17914.3100887205,57283.9258589645,13615.5000650337,68710.0485504927,24117.4414176992,71679.3042100422,148347.342694121,9973.62286748717,13234.8231613162,6427.46417875222,6807.358982564,185808.425533041,290081.000000012,2263,0.640539799342367,1.08855598445873,1.2198894770671,0.95523538689097,1.10104076659053,1.24270246935846,0.870829663690236,1.07049315928998,1.19246038212491,1.0055789992142,1.16924323222729,0.939169738324703,1.2244096932767,1.0600470286107,0.998137652885992,1.04801306106586,0.918930885621867,1.13908095340978,1.25003760207932,0.96579665576102,1.17431990583416,0.921262245597409,0.647268224175335,0.619311640432056,0.676084430377674,1.09762034080514,,,,,,,330558,253355,302345,101414,0.954610083555685,,,,,,,,
01,2020,2,1,172000.231536958,13830.2180558463,105200.562512544,103502.941510741,6889.26971637186,36126.8008628332,68497.2900262174,6940.94833947448,69073.7616497109,118377.233765565,53622.9977713926,50383.1045104769,25445.5846672841,16807.6951892825,63444.1418619739,14730.4268681165,70345.1398675839,21588.753970402,71484.5555503581,146236.465714437,7638.55600819064,18125.2098143303,9278.48964650192,8846.72016782841,185830.449592804,291031.012105349,1901,0.638524562205545,1.06772660877341,1.10297239106096,0.994618005709063,1.10073785134179,0.909448414927107,0.921196157200963,1.02143849388694,1.39830637293796,1.03788313950638,1.12125906147452,0.965921386632537,1.11567598619342,1.0033027114817,0.90051961062319,1.13098630093864,0.931814724812759,1.12789088951796,1.10731968105981,0.93955263476619,1.14570998114885,0.654852877551158,0.831915819048957,0.852434736512621,0.81143064268679,1.07027196641597,,,,,,,330558,253355,302345,101414,0.954610083555685,4.71084091345433,2.51453579383683,,,,,,
01,2020,3,1,160106.036572405,12795.0569415466,119102.916339692,99841.5427880524,6751.95880285854,40392.5081334461,60264.4937843528,6043.09813868803,78710.4082062463,111426.447224632,48679.5893477734,41534.1219391444,25368.7410109507,17587.694660183,61265.3198608629,13790.1447554773,73281.565990502,20372.1244587394,60763.881221684,134452.465827525,5241.9954651006,20411.5752797797,11042.222734663,9369.35254511677,172901.093513952,292004.009853644,1687,0.592118901382936,0.970275634736334,1.04410780943564,1.15508764480007,1.01242496249256,1.10491935160889,1.10446706466487,0.907671060395726,0.98362195921968,1.1829100536094,1.00183566634144,0.905016849829719,0.910607804153822,0.927277296170526,0.91656269036474,1.07195202951225,0.878389745819331,1.1232858255842,0.962857075005164,0.804898377097899,1.00108216475526,0.469489299842013,1.04468792407187,1.06000725323508,1.02719229405546,0.97537972709294,0,0,0,0,0,0,330558,253355,302345,101414,0.954610083555685,3.75775281812372,-22.9236918067812,,,,,,
01,2020,4,1,136198.492206145,14002.0244070985,142758.483635678,85254.113803526,8993.24017969615,53212.6462619854,50944.378402619,5008.78422740232,89545.8373736928,97040.723399792,39157.768806353,30511.5629038707,22945.8331134018,16536.4687865129,54114.1266795466,11930.9634895526,71538.2231798143,13529.9535616074,48393.8015143277,110421.851309017,4733.04617374996,21043.5947233785,11240.5060369378,9803.08868644073,150200.516613244,292959.000248922,1495,0.512701492309917,0.774508030312505,1.04590435466009,1.54958525088101,0.820453140937893,1.20246216659925,1.75099373011067,0.70814491888041,0.847731001975137,1.45044203719651,0.84580728810518,0.64066884646125,0.634899765246824,0.766794055641312,0.732797467185472,0.903055712701172,0.775726154805324,1.06255809401438,0.610574390086959,0.586386531764048,0.734913455300959,0.35265532390082,1.72786610848003,1.61555186780902,1.87753250996561,0.793707619839385,0,0,0,0,0,0,330558,253355,302345,101414,0.954610083555685,2.90359223842929,-38.6750315863437,4.79154375614553,4.79154375614553,5.88692232055064,16.6125860373648,16895,0.288428529150636
01,2020,5,1,128528.789918757,18724.9005521544,146671.309890101,81016.9444007614,12509.596250229,54405.4597067012,47511.8455179958,6215.30430192546,92265.8501833996,95154.6089134811,33374.1810052762,26761.3088463609,21567.4768813821,17248.2478809599,52127.6394835273,10824.116826527,70133.4006974412,14552.4739825606,42438.6815978625,101401.149102842,3763.38294754703,23364.257868368,12565.9775628637,10798.2803055043,147253.690470911,293925.000361013,1617,0.500990695891971,0.730439333834541,1.36651592544718,1.582702999853,0.788861389763581,1.44410298447599,1.76152979390555,0.648538912817776,1.23316578225506,1.49331183413031,0.810439855881468,0.570012900932294,0.53494766636683,0.73403421996913,0.753299328290742,0.87941898169245,0.752680226755807,1.05831521056137,0.612681248327247,0.523096728702266,0.661475909256859,0.311307828619084,2.20903273305138,2.03531445367187,2.45263953477025,0.776394067804685,1,17,0.285714285714286,4.85714285714286,0.907081359398351,0.514012770325732,330558,253355,302345,101414,0.954610083555685,2.89151089920277,-41.990437803439,5.38652912621359,5.38652912621359,5.68264563106796,17.1705097087379,28297,0.313708166943492
01,2020,6,1,128504.174076941,21753.1695242371,144626.656401232,77983.1082569055,13009.6963990196,57415.1953464814,50521.0658200353,8743.47312521753,87211.4610547509,100950.373165664,27553.8009112772,27086.8662484682,20575.9744681105,15656.898515965,55526.8549365037,9657.5799078933,68945.3083242042,18449.5846808111,40425.5448518504,91999.6575208834,5545.03636552922,30959.4801905281,16451.4887212202,14507.991469308,150257.343601178,294884.00000241,1599,0.509547291816273,0.713877692199709,1.88929800195702,1.57580670443671,0.753537467904205,1.58711907003051,1.849919489045,0.660239407410925,2.63608623796696,1.43574862778093,0.84356679091953,0.456659035666495,0.51718623013005,0.745591739761875,0.691794165737364,0.91910562441113,0.568360721185961,1.08290807766599,0.800299419509392,0.458094507265143,0.588325582900279,0.45985670106333,2.6746686130373,2.8276879005689,2.52002987264872,0.784541222509138,1,30,0.428571428571429,11.2857142857143,0.954610083555685,0.937182884697996,330558,253355,302345,101414,0.954610083555685,2.83967598053333,-43.1442155191536,5.50109649122807,5.50109649122807,5.66666666666667,17.1924342105263,31359,0.319971937880672
01,2020,7,1,136700.985745976,25000.5594378309,133946.454816872,82089.9293804273,15825.8247089807,50858.2459112605,54611.0563655485,9174.73472885018,83088.2089056116,108086.39608077,28614.5896652059,34953.1533405893,17657.3137968652,15435.1629704725,58687.7613286738,9967.5943093749,67478.5875293215,23692.713064343,45197.3566136762,100753.100111553,3032.90037860542,32914.9852558178,17607.6134484271,15307.3718073907,161701.545183807,295648.000000679,1602,0.546939418441645,0.778281332836495,1.91717399377818,1.40115768103459,0.817099590096097,1.69696154205163,1.52261082467994,0.726407240545131,2.47008396686084,1.33593091771157,0.915674344787769,0.496742448388904,0.715619119576864,0.658475531568036,0.636928901807544,0.994333330418993,0.595789423983471,1.04512321760185,1.00268266527767,0.53872495665476,0.660139397977976,0.248804727053662,3.03900751568192,3.68686280881913,2.52802869723314,0.856991999290724,1,31,0.428571428571429,13.2857142857143,0.954610083555685,0.986430419674208,330558,253355,302345,101414,0.954610083555685,3.20607190458065,-35.3607641592894,5.38883034773446,5.46259220231823,5.64383561643836,16.8951527924131,32067,0.318957183397262
01,2020,8,1,142019.612031062,20171.3565405895,134053.031435994,84401.4227075579,11977.2388240235,52685.3384760009,57618.1893235044,8194.11771656601,81367.6929599931,109591.098156162,32428.5138749007,35866.1861304086,18249.6295525235,16645.4390568683,61264.0509564325,9994.30633482946,69347.7235202918,23883.3024284719,48170.0826921539,107230.699150897,5424.91576784366,29363.9971123216,14712.5351654763,14651.4619468454,162190.968571652,296244.000007646,1645,0.547491151103367,0.807098240385101,1.67358239814364,1.37867876924835,0.837566646869728,1.46454124531603,1.51721417026642,0.766266279062237,2.11480149862266,1.30171814083223,0.933016390070022,0.554292754296484,0.711789743764647,0.708994829799069,0.700387473672324,1.01970569344156,0.625106213253236,1.02149915570451,0.989250313762754,0.596304652104777,0.709218911255888,0.397403403137273,2.64139864422546,2.99865153279091,2.35916161362601,0.862644363819939,1,31,0.428571428571429,13.2857142857143,0.954610083555685,0.986430419674208,330558,253355,302345,101414,0.954610083555685,3.514224162632,-28.9242112270156,5.45839793281654,5.51937984496124,5.64341085271318,16.7012919896641,32317,0.326824890924281
01,2020,9,1,150220.974804309,15836.4287814782,130779.596424545,88364.059785757,10738.8911598042,50253.049064683,61856.9150185522,5097.53762167406,80526.5473598616,109611.947687899,40609.0271164097,43209.4249424032,18311.2813175331,17873.8936165129,59528.7636628265,11297.6112650335,69325.0565508456,19885.0362165271,60264.284729597,122507.787967418,5029.77838657348,22683.4084503175,10481.5996536278,12201.8087966897,166057.403585787,296837.000010332,1693,0.559422860290352,0.87659149788351,1.33138581753162,1.27023651109371,0.867372892990408,1.28352046536147,1.48205252109745,0.890105634672822,1.44490145441225,1.1662207191691,0.963328940592496,0.705203065290401,0.863456299116262,0.662349867216379,0.779736874685918,1.08924927247203,0.701413616822746,1.05284149403693,0.736143855377384,0.79543697257435,0.825162458116234,0.404945601453697,2.16372663384265,1.80119781550797,2.61602669657215,0.906109769676846,1,30,0.428571428571429,12.5714285714286,0.954610083555685,0.951441501945196,330558,253355,302345,101414,0.954610083555685,3.98212843815559,-17.3291062535717,5.51089711099848,5.56918398378104,5.62797769893563,16.6507856056766,32852,0.330969195178376
02,2018,9,2,309353.032467722,25792.2359132896,173674.731621163,184842.085597352,13989.9808065723,56839.933597023,124510.94687037,11802.2551067173,116834.79802414,239364.9640019,69988.0684658216,79617.2796579205,45939.0201618595,65003.9801095506,93894.5643150121,24898.1882233789,173204.286556067,34155.4103286981,92945.886161215,286108.119849116,3535.22820676399,19709.6844118416,10159.0288213617,9550.65559047992,335145.268381011,508820.000002174,2681,0.658671570259775,1.10852422147561,0.915581169005223,0.956515601980336,1.12183528357581,0.859533909799215,0.871161112127216,1.08933582318649,0.992277890642354,1.00439096006986,1.10141792566774,1.1335370870953,1.27279409887343,1.07728471858684,1.09342658387629,0.988183214358951,1.28315978579022,1.13083611032697,1.40247125859959,1.02580082104594,1.10484056852615,1.09180809443949,1.16827495782515,1.13646241370946,1.20412876382199,1.09083345529768,,,,,,,607534,479672,559677,181943,0.972077282917499,,,,,,,,
02,2018,10,2,314131.810156083,26047.1567472836,170357.033118733,185657.398203009,13279.1406458615,57537.461162218,128474.411953074,12768.0161014221,112819.571956515,242203.636104438,71928.1740516448,82970.2594152321,47784.8165484078,61188.7599444346,97897.4267479574,24290.5475000512,173637.872088829,32707.0442323684,97497.1131954666,291359.295442385,5049.57464498837,17722.9400687101,10186.9731397339,7535.96692897614,340178.966903366,510536.0000221,2623,0.666317295721831,1.09263461273278,0.941392220364033,0.97189802790507,1.09157289981116,0.948530187932506,0.913686890699536,1.09417253997766,0.934081590854859,1.00453734191453,1.07047793058602,1.17449216548815,1.28300497121594,1.03272843051275,0.98274838791704,1.03374536277994,1.23958685315965,1.0806263359894,1.25475191067713,1.08635482096482,1.09364288159164,0.942616569336325,1.1266463425578,1.40674721829295,0.887712826641404,1.0793569723932,,,,,,,607534,479672,559677,181943,0.972077282917499,,,,,,,,
02,2018,11,2,314464.948916415,26180.465376366,171635.585758968,187104.745485131,13792.5085001579,56399.7460405373,127360.203431284,12387.9568762081,115235.839718431,244191.828711718,70273.1202046974,83377.6316765965,49027.7788528815,63831.590577497,93039.3109011864,25188.6369082536,172186.171450958,31613.8250832234,100502.620458016,294394.526571015,5370.40168566155,14700.0206597386,8229.56382394568,6470.45683579296,340645.414292781,512281.000051749,2618,0.664958127001334,1.09895096056133,0.944765609657675,0.962915110084302,1.09933647451078,0.95060104415822,0.893618985857063,1.09838509254449,0.938352267729024,1.00090235950624,1.09175481527471,1.12471167481086,1.35296488759185,1.03004252311498,1.02955119939354,0.989308067434391,1.20622701295123,1.06177903672847,1.0927778219646,1.19178198500307,1.11288399791969,0.870020867739157,0.951802225728216,1.10228142615574,0.810989725177054,1.08533780574095,,,,,,,607534,479672,559677,181943,0.972077282917499,,,,,,,,
02,2018,12,2,310595.573380727,30238.4932605693,173152.933834781,182903.004698657,15442.1672135723,59751.8283245486,127692.56868207,14796.326046997,113401.105510232,244124.240450385,66471.3329303419,85753.0644645507,49733.4596513033,57621.9824759386,94455.100055159,23031.9667337753,169652.865599249,32731.7522642139,97760.3033904019,283882.742782141,6098.94517038772,20613.8854281982,9655.10802910207,10958.7773990961,340834.066641296,513987.000476077,2618,0.663118067821952,1.08441841258621,1.06941385482933,0.967088954641124,1.0792363553874,0.966517895205437,0.946437380050287,1.09192832695524,1.20308549302784,0.978337173330865,1.08672248170606,1.07603961632844,1.47264511408699,1.00260400476001,0.941334604596587,0.998346862547463,1.01207282867388,1.04852955944847,1.16962468528155,1.12100789746533,1.09061359652487,0.94089551370916,1.0496771770945,1.04055041947327,1.05785190475035,1.0830702224056,,,,,,,607534,479672,559677,181943,0.972077282917499,,,,,,,,
